barcode,in_tissue,array_row,array_col,pxl_row,pxl_col
SYNTH-2-9-1-Topic-0-Cell-5,1,2.0,9.0,190.755767148638,847.7390123930243
SYNTH-2-9-1-Topic-9-Cell-6,1,2.0,9.0,168.15237665249717,950.0655791981769
SYNTH-2-10-1-Topic-0-Cell-1,1,2.0,10.0,200.0,1000.0
SYNTH-2-10-1-Topic-7-Cell-2,1,2.0,10.0,217.92490426071794,980.4330770454125
SYNTH-2-10-1-Topic-8-Cell-3,1,2.0,10.0,162.61592479085584,1003.2808922704633
SYNTH-2-10-1-Topic-8-Cell-4,1,2.0,10.0,236.4754307315513,1027.9650308948123
SYNTH-2-10-1-Topic-8-Cell-5,1,2.0,10.0,190.755767148638,947.7390123930243
SYNTH-2-10-1-Topic-8-Cell-6,1,2.0,10.0,168.15237665249717,1050.065579198177
SYNTH-2-11-1-Topic-7-Cell-1,1,2.0,11.0,200.0,1100.0
SYNTH-2-11-1-Topic-7-Cell-2,1,2.0,11.0,219.63574880943133,1078.5655098336135
SYNTH-2-11-1-Topic-8-Cell-3,1,2.0,11.0,159.04779743296416,1103.5940374105542
SYNTH-2-11-1-Topic-8-Cell-4,1,2.0,11.0,239.9568324127756,1130.634156484835
SYNTH-2-11-1-Topic-8-Cell-5,1,2.0,11.0,189.87345028095746,1042.750956420323
SYNTH-2-12-1-Topic-0-Cell-1,1,2.0,12.0,200.0,1200.0
SYNTH-2-12-1-Topic-0-Cell-2,1,2.0,12.0,217.92490426071794,1180.4330770454126
SYNTH-2-12-1-Topic-0-Cell-3,1,2.0,12.0,162.61592479085584,1203.2808922704633
SYNTH-2-12-1-Topic-8-Cell-4,1,2.0,12.0,236.4754307315513,1227.9650308948123
SYNTH-2-12-1-Topic-8-Cell-5,1,2.0,12.0,190.755767148638,1147.7390123930243
SYNTH-2-12-1-Topic-8-Cell-6,1,2.0,12.0,168.15237665249717,1250.065579198177
SYNTH-2-13-1-Topic-0-Cell-1,1,2.0,13.0,200.0,1300.0
SYNTH-2-13-1-Topic-0-Cell-2,1,2.0,13.0,217.92490426071794,1280.4330770454126
SYNTH-2-13-1-Topic-0-Cell-3,1,2.0,13.0,162.61592479085584,1303.2808922704633
SYNTH-2-13-1-Topic-0-Cell-4,1,2.0,13.0,236.4754307315513,1327.9650308948123
SYNTH-2-13-1-Topic-0-Cell-5,1,2.0,13.0,190.755767148638,1247.7390123930243
SYNTH-2-13-1-Topic-0-Cell-6,1,2.0,13.0,168.15237665249717,1350.065579198177
SYNTH-2-14-1-Topic-0-Cell-1,1,2.0,14.0,200.0,1400.0
SYNTH-2-14-1-Topic-7-Cell-2,1,2.0,14.0,219.63574880943133,1378.5655098336135
SYNTH-2-14-1-Topic-7-Cell-3,1,2.0,14.0,159.04779743296416,1403.5940374105542
SYNTH-2-14-1-Topic-8-Cell-4,1,2.0,14.0,239.9568324127756,1430.634156484835
SYNTH-2-14-1-Topic-8-Cell-5,1,2.0,14.0,189.87345028095746,1342.750956420323
SYNTH-2-15-1-Topic-0-Cell-1,1,2.0,15.0,200.0,1500.0
SYNTH-2-15-1-Topic-4-Cell-2,1,2.0,15.0,219.63574880943133,1478.5655098336135
SYNTH-2-15-1-Topic-4-Cell-3,1,2.0,15.0,159.04779743296416,1503.5940374105542
SYNTH-2-15-1-Topic-8-Cell-4,1,2.0,15.0,239.9568324127756,1530.634156484835
SYNTH-2-15-1-Topic-8-Cell-5,1,2.0,15.0,189.87345028095746,1442.750956420323
SYNTH-2-16-1-Topic-0-Cell-1,1,2.0,16.0,200.0,1600.0
SYNTH-2-16-1-Topic-0-Cell-2,1,2.0,16.0,217.92490426071794,1580.4330770454126
SYNTH-2-16-1-Topic-0-Cell-3,1,2.0,16.0,162.61592479085584,1603.2808922704633
SYNTH-2-16-1-Topic-7-Cell-4,1,2.0,16.0,236.4754307315513,1627.9650308948123
SYNTH-2-16-1-Topic-8-Cell-5,1,2.0,16.0,190.755767148638,1547.7390123930243
SYNTH-2-16-1-Topic-8-Cell-6,1,2.0,16.0,168.15237665249717,1650.065579198177
SYNTH-2-17-1-Topic-0-Cell-1,1,2.0,17.0,200.0,1700.0
SYNTH-2-17-1-Topic-0-Cell-2,1,2.0,17.0,219.63574880943133,1678.5655098336135
SYNTH-2-17-1-Topic-0-Cell-3,1,2.0,17.0,159.04779743296416,1703.5940374105542
SYNTH-2-17-1-Topic-8-Cell-4,1,2.0,17.0,239.9568324127756,1730.634156484835
SYNTH-2-17-1-Topic-8-Cell-5,1,2.0,17.0,189.87345028095746,1642.750956420323
SYNTH-2-18-1-Topic-0-Cell-1,1,2.0,18.0,200.0,1800.0
SYNTH-2-18-1-Topic-0-Cell-2,1,2.0,18.0,219.63574880943133,1778.5655098336135
SYNTH-2-18-1-Topic-0-Cell-3,1,2.0,18.0,159.04779743296416,1803.5940374105542
SYNTH-2-18-1-Topic-8-Cell-4,1,2.0,18.0,239.9568324127756,1830.634156484835
SYNTH-2-18-1-Topic-10-Cell-5,1,2.0,18.0,189.87345028095746,1742.750956420323
SYNTH-2-19-1-Topic-7-Cell-1,1,2.0,19.0,200.0,1900.0
SYNTH-2-19-1-Topic-8-Cell-2,1,2.0,19.0,219.63574880943133,1878.5655098336135
SYNTH-2-19-1-Topic-8-Cell-3,1,2.0,19.0,159.04779743296416,1903.5940374105542
SYNTH-2-19-1-Topic-8-Cell-4,1,2.0,19.0,239.9568324127756,1930.634156484835
SYNTH-2-19-1-Topic-8-Cell-5,1,2.0,19.0,189.87345028095746,1842.750956420323
SYNTH-2-20-1-Topic-0-Cell-1,1,2.0,20.0,200.0,2000.0
SYNTH-2-20-1-Topic-7-Cell-2,1,2.0,20.0,219.63574880943133,1978.5655098336135
SYNTH-2-20-1-Topic-10-Cell-3,1,2.0,20.0,159.04779743296416,2003.5940374105542
SYNTH-2-20-1-Topic-10-Cell-4,1,2.0,20.0,239.9568324127756,2030.634156484835
SYNTH-2-20-1-Topic-10-Cell-5,1,2.0,20.0,189.87345028095746,1942.750956420323
SYNTH-2-21-1-Topic-9-Cell-1,1,2.0,21.0,200.0,2100.0
SYNTH-2-21-1-Topic-9-Cell-2,1,2.0,21.0,221.9534345634995,2076.0355114624545
SYNTH-2-21-1-Topic-9-Cell-3,1,2.0,21.0,154.21404561588324,2104.018255981838
SYNTH-2-21-1-Topic-9-Cell-4,1,2.0,21.0,244.6730967202666,2134.2500281667285
SYNTH-2-22-1-Topic-0-Cell-1,1,2.0,22.0,200.0,2200.0
SYNTH-2-22-1-Topic-8-Cell-2,1,2.0,22.0,217.92490426071794,2180.4330770454126
SYNTH-2-22-1-Topic-8-Cell-3,1,2.0,22.0,162.61592479085584,2203.2808922704635
SYNTH-2-22-1-Topic-8-Cell-4,1,2.0,22.0,236.4754307315513,2227.965030894812
SYNTH-2-22-1-Topic-9-Cell-5,1,2.0,22.0,190.755767148638,2147.7390123930245
SYNTH-2-22-1-Topic-10-Cell-6,1,2.0,22.0,168.15237665249717,2250.065579198177
SYNTH-2-23-1-Topic-7-Cell-1,1,2.0,23.0,200.0,2300.0
SYNTH-2-23-1-Topic-7-Cell-2,1,2.0,23.0,225.34964270974658,2272.328192183713
SYNTH-2-23-1-Topic-7-Cell-3,1,2.0,23.0,147.1309338224525,2304.6398823455743
SYNTH-2-24-1-Topic-0-Cell-1,1,2.0,24.0,200.0,2400.0
SYNTH-2-24-1-Topic-8-Cell-2,1,2.0,24.0,217.92490426071794,2380.4330770454126
SYNTH-2-24-1-Topic-8-Cell-3,1,2.0,24.0,162.61592479085584,2403.2808922704635
SYNTH-2-24-1-Topic-8-Cell-4,1,2.0,24.0,236.4754307315513,2427.965030894812
SYNTH-2-24-1-Topic-8-Cell-5,1,2.0,24.0,190.755767148638,2347.7390123930245
SYNTH-2-24-1-Topic-8-Cell-6,1,2.0,24.0,168.15237665249717,2450.065579198177
SYNTH-2-25-1-Topic-8-Cell-1,1,2.0,25.0,200.0,2500.0
SYNTH-2-25-1-Topic-8-Cell-2,1,2.0,25.0,217.92490426071794,2480.4330770454126
SYNTH-2-25-1-Topic-8-Cell-3,1,2.0,25.0,162.61592479085584,2503.2808922704635
SYNTH-2-25-1-Topic-8-Cell-4,1,2.0,25.0,236.4754307315513,2527.965030894812
SYNTH-2-25-1-Topic-9-Cell-5,1,2.0,25.0,190.755767148638,2447.7390123930245
SYNTH-2-25-1-Topic-9-Cell-6,1,2.0,25.0,168.15237665249717,2550.065579198177
SYNTH-2-26-1-Topic-4-Cell-1,1,2.0,26.0,200.0,2600.0
SYNTH-2-26-1-Topic-8-Cell-2,1,2.0,26.0,219.63574880943133,2578.5655098336138
SYNTH-2-26-1-Topic-8-Cell-3,1,2.0,26.0,159.04779743296416,2603.594037410554
SYNTH-2-26-1-Topic-8-Cell-4,1,2.0,26.0,239.9568324127756,2630.634156484835
SYNTH-2-26-1-Topic-8-Cell-5,1,2.0,26.0,189.87345028095746,2542.750956420323
SYNTH-2-27-1-Topic-0-Cell-1,1,2.0,27.0,200.0,2700.0
SYNTH-2-27-1-Topic-0-Cell-2,1,2.0,27.0,219.63574880943133,2678.5655098336138
SYNTH-2-27-1-Topic-8-Cell-3,1,2.0,27.0,159.04779743296416,2703.594037410554
SYNTH-2-27-1-Topic-8-Cell-4,1,2.0,27.0,239.9568324127756,2730.634156484835
SYNTH-2-27-1-Topic-8-Cell-5,1,2.0,27.0,189.87345028095746,2642.750956420323
SYNTH-2-28-1-Topic-0-Cell-1,1,2.0,28.0,200.0,2800.0
SYNTH-2-28-1-Topic-0-Cell-2,1,2.0,28.0,219.63574880943133,2778.5655098336138
SYNTH-2-28-1-Topic-0-Cell-3,1,2.0,28.0,159.04779743296416,2803.594037410554
SYNTH-2-28-1-Topic-0-Cell-4,1,2.0,28.0,239.9568324127756,2830.634156484835
SYNTH-2-28-1-Topic-7-Cell-5,1,2.0,28.0,189.87345028095746,2742.750956420323
SYNTH-2-29-1-Topic-0-Cell-1,1,2.0,29.0,200.0,2900.0
SYNTH-2-29-1-Topic-0-Cell-2,1,2.0,29.0,217.92490426071794,2880.4330770454126
SYNTH-2-29-1-Topic-0-Cell-3,1,2.0,29.0,162.61592479085584,2903.2808922704635
SYNTH-2-29-1-Topic-0-Cell-4,1,2.0,29.0,236.4754307315513,2927.965030894812
SYNTH-2-29-1-Topic-0-Cell-5,1,2.0,29.0,190.755767148638,2847.7390123930245
SYNTH-2-29-1-Topic-9-Cell-6,1,2.0,29.0,168.15237665249717,2950.065579198177
SYNTH-2-30-1-Topic-8-Cell-1,1,2.0,30.0,200.0,3000.0
SYNTH-2-30-1-Topic-8-Cell-2,1,2.0,30.0,219.63574880943133,2978.5655098336138
SYNTH-2-30-1-Topic-8-Cell-3,1,2.0,30.0,159.04779743296416,3003.594037410554
SYNTH-2-30-1-Topic-8-Cell-4,1,2.0,30.0,239.9568324127756,3030.634156484835
SYNTH-2-30-1-Topic-8-Cell-5,1,2.0,30.0,189.87345028095746,2942.750956420323
SYNTH-2-31-1-Topic-7-Cell-1,1,2.0,31.0,200.0,3100.0
SYNTH-2-31-1-Topic-7-Cell-2,1,2.0,31.0,231.0468449003713,3066.109095294869
SYNTH-2-32-1-Topic-8-Cell-1,1,2.0,32.0,200.0,3200.0
SYNTH-2-32-1-Topic-8-Cell-2,1,2.0,32.0,225.34964270974658,3172.328192183713
SYNTH-2-32-1-Topic-8-Cell-3,1,2.0,32.0,147.1309338224525,3204.6398823455743
SYNTH-2-33-1-Topic-0-Cell-1,1,2.0,33.0,200.0,3300.0
SYNTH-2-33-1-Topic-2-Cell-2,1,2.0,33.0,217.92490426071794,3280.4330770454126
SYNTH-2-33-1-Topic-8-Cell-3,1,2.0,33.0,162.61592479085584,3303.2808922704635
SYNTH-2-33-1-Topic-9-Cell-4,1,2.0,33.0,236.4754307315513,3327.965030894812
SYNTH-2-33-1-Topic-9-Cell-5,1,2.0,33.0,190.755767148638,3247.7390123930245
SYNTH-2-33-1-Topic-9-Cell-6,1,2.0,33.0,168.15237665249717,3350.065579198177
SYNTH-2-34-1-Topic-0-Cell-1,1,2.0,34.0,200.0,3400.0
SYNTH-2-34-1-Topic-0-Cell-2,1,2.0,34.0,219.63574880943133,3378.5655098336138
SYNTH-2-34-1-Topic-0-Cell-3,1,2.0,34.0,159.04779743296416,3403.594037410554
SYNTH-2-34-1-Topic-7-Cell-4,1,2.0,34.0,239.9568324127756,3430.634156484835
SYNTH-2-34-1-Topic-8-Cell-5,1,2.0,34.0,189.87345028095746,3342.750956420323
SYNTH-2-35-1-Topic-3-Cell-1,1,2.0,35.0,200.0,3500.0
SYNTH-2-35-1-Topic-4-Cell-2,1,2.0,35.0,231.0468449003713,3466.109095294869
SYNTH-2-36-1-Topic-4-Cell-1,1,2.0,36.0,200.0,3600.0
SYNTH-2-36-1-Topic-7-Cell-2,1,2.0,36.0,219.63574880943133,3578.5655098336138
SYNTH-2-36-1-Topic-8-Cell-3,1,2.0,36.0,159.04779743296416,3603.594037410554
SYNTH-2-36-1-Topic-8-Cell-4,1,2.0,36.0,239.9568324127756,3630.634156484835
SYNTH-2-36-1-Topic-8-Cell-5,1,2.0,36.0,189.87345028095746,3542.750956420323
SYNTH-2-37-1-Topic-8-Cell-1,1,2.0,37.0,200.0,3700.0
SYNTH-2-37-1-Topic-8-Cell-2,1,2.0,37.0,219.63574880943133,3678.5655098336138
SYNTH-2-37-1-Topic-8-Cell-3,1,2.0,37.0,159.04779743296416,3703.594037410554
SYNTH-2-37-1-Topic-8-Cell-4,1,2.0,37.0,239.9568324127756,3730.634156484835
SYNTH-2-37-1-Topic-8-Cell-5,1,2.0,37.0,189.87345028095746,3642.750956420323
SYNTH-2-38-1-Topic-7-Cell-1,1,2.0,38.0,200.0,3800.0
SYNTH-2-38-1-Topic-7-Cell-2,1,2.0,38.0,225.34964270974658,3772.328192183713
SYNTH-2-38-1-Topic-7-Cell-3,1,2.0,38.0,147.1309338224525,3804.6398823455743
SYNTH-2-39-1-Topic-0-Cell-1,1,2.0,39.0,200.0,3900.0
SYNTH-2-39-1-Topic-0-Cell-2,1,2.0,39.0,219.63574880943133,3878.5655098336138
SYNTH-2-39-1-Topic-0-Cell-3,1,2.0,39.0,159.04779743296416,3903.594037410554
SYNTH-2-39-1-Topic-0-Cell-4,1,2.0,39.0,239.9568324127756,3930.634156484835
SYNTH-2-39-1-Topic-0-Cell-5,1,2.0,39.0,189.87345028095746,3842.750956420323
SYNTH-2-40-1-Topic-7-Cell-1,1,2.0,40.0,200.0,4000.0
SYNTH-2-40-1-Topic-8-Cell-2,1,2.0,40.0,221.9534345634995,3976.0355114624545
SYNTH-2-40-1-Topic-8-Cell-3,1,2.0,40.0,154.21404561588324,4004.018255981838
SYNTH-2-40-1-Topic-9-Cell-4,1,2.0,40.0,244.6730967202666,4034.2500281667285
SYNTH-2-41-1-Topic-0-Cell-1,1,2.0,41.0,200.0,4100.0
SYNTH-2-41-1-Topic-0-Cell-2,1,2.0,41.0,219.63574880943133,4078.5655098336138
SYNTH-2-41-1-Topic-0-Cell-3,1,2.0,41.0,159.04779743296416,4103.594037410554
SYNTH-2-41-1-Topic-8-Cell-4,1,2.0,41.0,239.9568324127756,4130.634156484835
SYNTH-2-41-1-Topic-8-Cell-5,1,2.0,41.0,189.87345028095746,4042.750956420323
SYNTH-2-42-1-Topic-0-Cell-1,1,2.0,42.0,200.0,4200.0
SYNTH-2-42-1-Topic-0-Cell-2,1,2.0,42.0,219.63574880943133,4178.565509833614
SYNTH-2-42-1-Topic-7-Cell-3,1,2.0,42.0,159.04779743296416,4203.594037410554
SYNTH-2-42-1-Topic-8-Cell-4,1,2.0,42.0,239.9568324127756,4230.634156484835
SYNTH-2-42-1-Topic-9-Cell-5,1,2.0,42.0,189.87345028095746,4142.750956420323
SYNTH-2-43-1-Topic-4-Cell-1,1,2.0,43.0,200.0,4300.0
SYNTH-2-43-1-Topic-8-Cell-2,1,2.0,43.0,221.9534345634995,4276.035511462454
SYNTH-2-43-1-Topic-8-Cell-3,1,2.0,43.0,154.21404561588324,4304.018255981839
SYNTH-2-43-1-Topic-8-Cell-4,1,2.0,43.0,244.6730967202666,4334.250028166729
SYNTH-2-44-1-Topic-0-Cell-1,1,2.0,44.0,200.0,4400.0
SYNTH-2-44-1-Topic-4-Cell-2,1,2.0,44.0,219.63574880943133,4378.565509833614
SYNTH-2-44-1-Topic-4-Cell-3,1,2.0,44.0,159.04779743296416,4403.594037410554
SYNTH-2-44-1-Topic-9-Cell-4,1,2.0,44.0,239.9568324127756,4430.634156484835
SYNTH-2-44-1-Topic-9-Cell-5,1,2.0,44.0,189.87345028095746,4342.750956420323
SYNTH-2-45-1-Topic-0-Cell-1,1,2.0,45.0,200.0,4500.0
SYNTH-2-45-1-Topic-0-Cell-2,1,2.0,45.0,225.34964270974658,4472.328192183713
SYNTH-2-45-1-Topic-0-Cell-3,1,2.0,45.0,147.1309338224525,4504.639882345574
SYNTH-2-46-1-Topic-0-Cell-1,1,2.0,46.0,200.0,4600.0
SYNTH-2-46-1-Topic-0-Cell-2,1,2.0,46.0,219.63574880943133,4578.565509833614
SYNTH-2-46-1-Topic-8-Cell-3,1,2.0,46.0,159.04779743296416,4603.594037410554
SYNTH-2-46-1-Topic-8-Cell-4,1,2.0,46.0,239.9568324127756,4630.634156484835
SYNTH-2-46-1-Topic-8-Cell-5,1,2.0,46.0,189.87345028095746,4542.750956420323
SYNTH-2-47-1-Topic-8-Cell-1,1,2.0,47.0,200.0,4700.0
SYNTH-2-47-1-Topic-8-Cell-2,1,2.0,47.0,219.63574880943133,4678.565509833614
SYNTH-2-47-1-Topic-8-Cell-3,1,2.0,47.0,159.04779743296416,4703.594037410554
SYNTH-2-47-1-Topic-9-Cell-4,1,2.0,47.0,239.9568324127756,4730.634156484835
SYNTH-2-47-1-Topic-9-Cell-5,1,2.0,47.0,189.87345028095746,4642.750956420323
SYNTH-2-48-1-Topic-0-Cell-1,1,2.0,48.0,200.0,4800.0
SYNTH-2-48-1-Topic-0-Cell-2,1,2.0,48.0,216.5952366510713,4781.884549437942
SYNTH-2-48-1-Topic-0-Cell-3,1,2.0,48.0,165.3890717599656,4803.0375160091835
SYNTH-2-48-1-Topic-0-Cell-4,1,2.0,48.0,233.76968691913163,4825.890587693178
SYNTH-2-48-1-Topic-0-Cell-5,1,2.0,48.0,191.44150341923134,4751.615727239498
SYNTH-2-48-1-Topic-0-Cell-6,1,2.0,48.0,170.5148301748963,4846.351719528427
SYNTH-2-48-1-Topic-8-Cell-7,1,2.0,48.0,258.1150977231786,4784.377452574757
SYNTH-2-49-1-Topic-0-Cell-1,1,2.0,49.0,200.0,4900.0
SYNTH-2-49-1-Topic-7-Cell-2,1,2.0,49.0,221.9534345634995,4876.035511462454
SYNTH-2-49-1-Topic-8-Cell-3,1,2.0,49.0,154.21404561588324,4904.018255981839
SYNTH-2-49-1-Topic-8-Cell-4,1,2.0,49.0,244.6730967202666,4934.250028166729
SYNTH-2-50-1-Topic-8-Cell-1,1,2.0,50.0,200.0,5000.0
SYNTH-2-50-1-Topic-8-Cell-2,1,2.0,50.0,221.9534345634995,4976.035511462454
SYNTH-2-50-1-Topic-8-Cell-3,1,2.0,50.0,154.21404561588324,5004.018255981839
SYNTH-2-50-1-Topic-8-Cell-4,1,2.0,50.0,244.6730967202666,5034.250028166729
SYNTH-3-1-1-Topic-7-Cell-1,1,3.0,1.0,300.0,150.0
SYNTH-3-1-1-Topic-8-Cell-2,1,3.0,1.0,319.63574880943133,128.5655098336136
SYNTH-3-1-1-Topic-8-Cell-3,1,3.0,1.0,259.04779743296416,153.59403741055414
SYNTH-3-1-1-Topic-8-Cell-4,1,3.0,1.0,339.9568324127756,180.63415648483507
SYNTH-3-1-1-Topic-8-Cell-5,1,3.0,1.0,289.87345028095746,92.75095642032298
SYNTH-3-2-1-Topic-0-Cell-1,1,3.0,2.0,300.0,250.0
SYNTH-3-2-1-Topic-8-Cell-2,1,3.0,2.0,319.63574880943133,228.5655098336136
SYNTH-3-2-1-Topic-8-Cell-3,1,3.0,2.0,259.04779743296416,253.59403741055414
SYNTH-3-2-1-Topic-8-Cell-4,1,3.0,2.0,339.9568324127756,280.6341564848351
SYNTH-3-2-1-Topic-8-Cell-5,1,3.0,2.0,289.87345028095746,192.75095642032298
SYNTH-3-3-1-Topic-7-Cell-1,1,3.0,3.0,300.0,350.0
SYNTH-3-3-1-Topic-7-Cell-2,1,3.0,3.0,325.34964270974655,322.32819218371293
SYNTH-3-3-1-Topic-7-Cell-3,1,3.0,3.0,247.1309338224525,354.6398823455742
SYNTH-3-4-1-Topic-0-Cell-1,1,3.0,4.0,300.0,450.0
SYNTH-3-4-1-Topic-8-Cell-2,1,3.0,4.0,317.92490426071794,430.4330770454125
SYNTH-3-4-1-Topic-8-Cell-3,1,3.0,4.0,262.61592479085584,453.28089227046326
SYNTH-3-4-1-Topic-8-Cell-4,1,3.0,4.0,336.4754307315513,477.96503089481223
SYNTH-3-4-1-Topic-9-Cell-5,1,3.0,4.0,290.755767148638,397.7390123930243
SYNTH-3-4-1-Topic-9-Cell-6,1,3.0,4.0,268.1523766524972,500.0655791981769
SYNTH-3-5-1-Topic-0-Cell-1,1,3.0,5.0,300.0,550.0
SYNTH-3-5-1-Topic-0-Cell-2,1,3.0,5.0,319.63574880943133,528.5655098336136
SYNTH-3-5-1-Topic-0-Cell-3,1,3.0,5.0,259.04779743296416,553.5940374105542
SYNTH-3-5-1-Topic-0-Cell-4,1,3.0,5.0,339.9568324127756,580.6341564848351
SYNTH-3-5-1-Topic-0-Cell-5,1,3.0,5.0,289.87345028095746,492.75095642032295
SYNTH-3-6-1-Topic-0-Cell-1,1,3.0,6.0,300.0,650.0
SYNTH-3-6-1-Topic-7-Cell-2,1,3.0,6.0,317.92490426071794,630.4330770454125
SYNTH-3-6-1-Topic-8-Cell-3,1,3.0,6.0,262.61592479085584,653.2808922704633
SYNTH-3-6-1-Topic-8-Cell-4,1,3.0,6.0,336.4754307315513,677.9650308948122
SYNTH-3-6-1-Topic-8-Cell-5,1,3.0,6.0,290.755767148638,597.7390123930243
SYNTH-3-6-1-Topic-8-Cell-6,1,3.0,6.0,268.1523766524972,700.0655791981769
SYNTH-3-7-1-Topic-8-Cell-1,1,3.0,7.0,300.0,750.0
SYNTH-3-7-1-Topic-8-Cell-2,1,3.0,7.0,319.63574880943133,728.5655098336136
SYNTH-3-7-1-Topic-8-Cell-3,1,3.0,7.0,259.04779743296416,753.5940374105542
SYNTH-3-7-1-Topic-8-Cell-4,1,3.0,7.0,339.9568324127756,780.6341564848351
SYNTH-3-7-1-Topic-9-Cell-5,1,3.0,7.0,289.87345028095746,692.750956420323
SYNTH-3-8-1-Topic-8-Cell-1,1,3.0,8.0,300.0,850.0
SYNTH-3-8-1-Topic-8-Cell-2,1,3.0,8.0,319.63574880943133,828.5655098336136
SYNTH-3-8-1-Topic-8-Cell-3,1,3.0,8.0,259.04779743296416,853.5940374105542
SYNTH-3-8-1-Topic-8-Cell-4,1,3.0,8.0,339.9568324127756,880.6341564848351
SYNTH-3-8-1-Topic-8-Cell-5,1,3.0,8.0,289.87345028095746,792.750956420323
SYNTH-3-9-1-Topic-0-Cell-1,1,3.0,9.0,300.0,950.0
SYNTH-3-9-1-Topic-0-Cell-2,1,3.0,9.0,317.92490426071794,930.4330770454125
SYNTH-3-9-1-Topic-0-Cell-3,1,3.0,9.0,262.61592479085584,953.2808922704633
SYNTH-3-9-1-Topic-4-Cell-4,1,3.0,9.0,336.4754307315513,977.9650308948122
SYNTH-3-9-1-Topic-8-Cell-5,1,3.0,9.0,290.755767148638,897.7390123930243
SYNTH-3-9-1-Topic-8-Cell-6,1,3.0,9.0,268.1523766524972,1000.0655791981769
SYNTH-3-10-1-Topic-0-Cell-1,1,3.0,10.0,300.0,1050.0
SYNTH-3-10-1-Topic-4-Cell-2,1,3.0,10.0,319.63574880943133,1028.5655098336135
SYNTH-3-10-1-Topic-7-Cell-3,1,3.0,10.0,259.04779743296416,1053.5940374105542
SYNTH-3-10-1-Topic-8-Cell-4,1,3.0,10.0,339.9568324127756,1080.634156484835
SYNTH-3-10-1-Topic-8-Cell-5,1,3.0,10.0,289.87345028095746,992.750956420323
SYNTH-3-11-1-Topic-7-Cell-1,1,3.0,11.0,300.0,1150.0
SYNTH-3-11-1-Topic-7-Cell-2,1,3.0,11.0,319.63574880943133,1128.5655098336135
SYNTH-3-11-1-Topic-7-Cell-3,1,3.0,11.0,259.04779743296416,1153.5940374105542
SYNTH-3-11-1-Topic-7-Cell-4,1,3.0,11.0,339.9568324127756,1180.634156484835
SYNTH-3-11-1-Topic-8-Cell-5,1,3.0,11.0,289.87345028095746,1092.750956420323
SYNTH-3-12-1-Topic-0-Cell-1,1,3.0,12.0,300.0,1250.0
SYNTH-3-12-1-Topic-8-Cell-2,1,3.0,12.0,317.92490426071794,1230.4330770454126
SYNTH-3-12-1-Topic-8-Cell-3,1,3.0,12.0,262.61592479085584,1253.2808922704633
SYNTH-3-12-1-Topic-8-Cell-4,1,3.0,12.0,336.4754307315513,1277.9650308948123
SYNTH-3-12-1-Topic-8-Cell-5,1,3.0,12.0,290.755767148638,1197.7390123930243
SYNTH-3-12-1-Topic-10-Cell-6,1,3.0,12.0,268.1523766524972,1300.065579198177
SYNTH-3-13-1-Topic-8-Cell-1,1,3.0,13.0,300.0,1350.0
SYNTH-3-13-1-Topic-8-Cell-2,1,3.0,13.0,319.63574880943133,1328.5655098336135
SYNTH-3-13-1-Topic-8-Cell-3,1,3.0,13.0,259.04779743296416,1353.5940374105542
SYNTH-3-13-1-Topic-8-Cell-4,1,3.0,13.0,339.9568324127756,1380.634156484835
SYNTH-3-13-1-Topic-8-Cell-5,1,3.0,13.0,289.87345028095746,1292.750956420323
SYNTH-3-14-1-Topic-0-Cell-1,1,3.0,14.0,300.0,1450.0
SYNTH-3-14-1-Topic-0-Cell-2,1,3.0,14.0,317.92490426071794,1430.4330770454126
SYNTH-3-14-1-Topic-0-Cell-3,1,3.0,14.0,262.61592479085584,1453.2808922704633
SYNTH-3-14-1-Topic-0-Cell-4,1,3.0,14.0,336.4754307315513,1477.9650308948123
SYNTH-3-14-1-Topic-0-Cell-5,1,3.0,14.0,290.755767148638,1397.7390123930243
SYNTH-3-14-1-Topic-0-Cell-6,1,3.0,14.0,268.1523766524972,1500.065579198177
SYNTH-3-15-1-Topic-0-Cell-1,1,3.0,15.0,300.0,1550.0
SYNTH-3-15-1-Topic-8-Cell-2,1,3.0,15.0,317.92490426071794,1530.4330770454126
SYNTH-3-15-1-Topic-8-Cell-3,1,3.0,15.0,262.61592479085584,1553.2808922704633
SYNTH-3-15-1-Topic-8-Cell-4,1,3.0,15.0,336.4754307315513,1577.9650308948123
SYNTH-3-15-1-Topic-9-Cell-5,1,3.0,15.0,290.755767148638,1497.7390123930243
SYNTH-3-15-1-Topic-9-Cell-6,1,3.0,15.0,268.1523766524972,1600.065579198177
SYNTH-3-16-1-Topic-0-Cell-1,1,3.0,16.0,300.0,1650.0
SYNTH-3-16-1-Topic-0-Cell-2,1,3.0,16.0,319.63574880943133,1628.5655098336135
SYNTH-3-16-1-Topic-8-Cell-3,1,3.0,16.0,259.04779743296416,1653.5940374105542
SYNTH-3-16-1-Topic-8-Cell-4,1,3.0,16.0,339.9568324127756,1680.634156484835
SYNTH-3-16-1-Topic-8-Cell-5,1,3.0,16.0,289.87345028095746,1592.750956420323
SYNTH-3-17-1-Topic-0-Cell-1,1,3.0,17.0,300.0,1750.0
SYNTH-3-17-1-Topic-4-Cell-2,1,3.0,17.0,319.63574880943133,1728.5655098336135
SYNTH-3-17-1-Topic-8-Cell-3,1,3.0,17.0,259.04779743296416,1753.5940374105542
