barcode,in_tissue,array_row,array_col,pxl_row_in_fullres,pxl_col_in_fullres
SYNTH-48-11-1,1,48,11,4800,1100
SYNTH-48-12-1,1,48,12,4800,1200
SYNTH-48-13-1,1,48,13,4800,1300
SYNTH-48-14-1,1,48,14,4800,1400
SYNTH-48-15-1,1,48,15,4800,1500
SYNTH-48-16-1,1,48,16,4800,1600
SYNTH-48-17-1,1,48,17,4800,1700
SYNTH-48-18-1,1,48,18,4800,1800
SYNTH-48-19-1,1,48,19,4800,1900
SYNTH-48-20-1,1,48,20,4800,2000
SYNTH-48-21-1,1,48,21,4800,2100
SYNTH-48-22-1,1,48,22,4800,2200
SYNTH-48-23-1,1,48,23,4800,2300
SYNTH-48-24-1,1,48,24,4800,2400
SYNTH-48-25-1,1,48,25,4800,2500
SYNTH-48-26-1,1,48,26,4800,2600
SYNTH-48-27-1,1,48,27,4800,2700
SYNTH-48-28-1,1,48,28,4800,2800
SYNTH-48-29-1,1,48,29,4800,2900
SYNTH-48-30-1,1,48,30,4800,3000
SYNTH-48-31-1,1,48,31,4800,3100
SYNTH-48-32-1,1,48,32,4800,3200
SYNTH-48-33-1,1,48,33,4800,3300
SYNTH-48-34-1,1,48,34,4800,3400
SYNTH-48-35-1,1,48,35,4800,3500
SYNTH-48-36-1,1,48,36,4800,3600
SYNTH-48-37-1,1,48,37,4800,3700
SYNTH-48-38-1,1,48,38,4800,3800
SYNTH-48-39-1,1,48,39,4800,3900
SYNTH-48-40-1,1,48,40,4800,4000
SYNTH-48-41-1,1,48,41,4800,4100
SYNTH-48-42-1,1,48,42,4800,4200
SYNTH-48-43-1,1,48,43,4800,4300
SYNTH-48-44-1,1,48,44,4800,4400
SYNTH-48-45-1,1,48,45,4800,4500
SYNTH-48-46-1,1,48,46,4800,4600
SYNTH-48-47-1,1,48,47,4800,4700
SYNTH-48-48-1,1,48,48,4800,4800
SYNTH-48-49-1,1,48,49,4800,4900
SYNTH-48-50-1,1,48,50,4800,5000
SYNTH-49-1-1,1,49,1,4900,150
SYNTH-49-2-1,1,49,2,4900,250
SYNTH-49-3-1,1,49,3,4900,350
SYNTH-49-4-1,1,49,4,4900,450
SYNTH-49-5-1,1,49,5,4900,550
SYNTH-49-6-1,1,49,6,4900,650
SYNTH-49-7-1,1,49,7,4900,750
SYNTH-49-8-1,1,49,8,4900,850
SYNTH-49-9-1,1,49,9,4900,950
SYNTH-49-10-1,1,49,10,4900,1050
SYNTH-49-11-1,1,49,11,4900,1150
SYNTH-49-12-1,1,49,12,4900,1250
SYNTH-49-13-1,1,49,13,4900,1350
SYNTH-49-14-1,1,49,14,4900,1450
SYNTH-49-15-1,1,49,15,4900,1550
SYNTH-49-16-1,1,49,16,4900,1650
SYNTH-49-17-1,1,49,17,4900,1750
SYNTH-49-18-1,1,49,18,4900,1850
SYNTH-49-19-1,1,49,19,4900,1950
SYNTH-49-20-1,1,49,20,4900,2050
SYNTH-49-21-1,1,49,21,4900,2150
SYNTH-49-22-1,1,49,22,4900,2250
SYNTH-49-23-1,1,49,23,4900,2350
SYNTH-49-24-1,1,49,24,4900,2450
SYNTH-49-25-1,1,49,25,4900,2550
SYNTH-49-26-1,1,49,26,4900,2650
SYNTH-49-27-1,1,49,27,4900,2750
SYNTH-49-28-1,1,49,28,4900,2850
SYNTH-49-29-1,1,49,29,4900,2950
SYNTH-49-30-1,1,49,30,4900,3050
SYNTH-49-31-1,1,49,31,4900,3150
SYNTH-49-32-1,1,49,32,4900,3250
SYNTH-49-33-1,1,49,33,4900,3350
SYNTH-49-34-1,1,49,34,4900,3450
SYNTH-49-35-1,1,49,35,4900,3550
SYNTH-49-36-1,1,49,36,4900,3650
SYNTH-49-37-1,1,49,37,4900,3750
SYNTH-49-38-1,1,49,38,4900,3850
SYNTH-49-39-1,1,49,39,4900,3950
SYNTH-49-40-1,1,49,40,4900,4050
SYNTH-49-41-1,1,49,41,4900,4150
SYNTH-49-42-1,1,49,42,4900,4250
SYNTH-49-43-1,1,49,43,4900,4350
SYNTH-49-44-1,1,49,44,4900,4450
SYNTH-49-45-1,1,49,45,4900,4550
SYNTH-49-46-1,1,49,46,4900,4650
SYNTH-49-47-1,1,49,47,4900,4750
SYNTH-49-48-1,1,49,48,4900,4850
SYNTH-49-49-1,1,49,49,4900,4950
SYNTH-49-50-1,1,49,50,4900,5050
SYNTH-50-1-1,1,50,1,5000,100
SYNTH-50-2-1,1,50,2,5000,200
SYNTH-50-3-1,1,50,3,5000,300
SYNTH-50-4-1,1,50,4,5000,400
SYNTH-50-5-1,1,50,5,5000,500
SYNTH-50-6-1,1,50,6,5000,600
SYNTH-50-7-1,1,50,7,5000,700
SYNTH-50-8-1,1,50,8,5000,800
SYNTH-50-9-1,1,50,9,5000,900
SYNTH-50-10-1,1,50,10,5000,1000
SYNTH-50-11-1,1,50,11,5000,1100
SYNTH-50-12-1,1,50,12,5000,1200
SYNTH-50-13-1,1,50,13,5000,1300
SYNTH-50-14-1,1,50,14,5000,1400
SYNTH-50-15-1,1,50,15,5000,1500
SYNTH-50-16-1,1,50,16,5000,1600
SYNTH-50-17-1,1,50,17,5000,1700
SYNTH-50-18-1,1,50,18,5000,1800
SYNTH-50-19-1,1,50,19,5000,1900
SYNTH-50-20-1,1,50,20,5000,2000
SYNTH-50-21-1,1,50,21,5000,2100
SYNTH-50-22-1,1,50,22,5000,2200
SYNTH-50-23-1,1,50,23,5000,2300
SYNTH-50-24-1,1,50,24,5000,2400
SYNTH-50-25-1,1,50,25,5000,2500
SYNTH-50-26-1,1,50,26,5000,2600
SYNTH-50-27-1,1,50,27,5000,2700
SYNTH-50-28-1,1,50,28,5000,2800
SYNTH-50-29-1,1,50,29,5000,2900
SYNTH-50-30-1,1,50,30,5000,3000
SYNTH-50-31-1,1,50,31,5000,3100
SYNTH-50-32-1,1,50,32,5000,3200
SYNTH-50-33-1,1,50,33,5000,3300
SYNTH-50-34-1,1,50,34,5000,3400
SYNTH-50-35-1,1,50,35,5000,3500
SYNTH-50-36-1,1,50,36,5000,3600
SYNTH-50-37-1,1,50,37,5000,3700
SYNTH-50-38-1,1,50,38,5000,3800
SYNTH-50-39-1,1,50,39,5000,3900
SYNTH-50-40-1,1,50,40,5000,4000
SYNTH-50-41-1,1,50,41,5000,4100
SYNTH-50-42-1,1,50,42,5000,4200
SYNTH-50-43-1,1,50,43,5000,4300
SYNTH-50-44-1,1,50,44,5000,4400
SYNTH-50-45-1,1,50,45,5000,4500
SYNTH-50-46-1,1,50,46,5000,4600
SYNTH-50-47-1,1,50,47,5000,4700
SYNTH-50-48-1,1,50,48,5000,4800
SYNTH-50-49-1,1,50,49,5000,4900
SYNTH-50-50-1,1,50,50,5000,5000
